"timestamp","sky","ground","delta"
"2022-01-29 11:55:48.558397",-13.0,2.0,15.0
"2022-01-29 11:55:52.398230",-13.0,2.0,15.0
"2022-01-29 11:55:56.238820",-13.0,2.0,15.0
"2022-01-29 11:56:00.158449",-13.0,2.0,15.0
"2022-01-29 11:56:03.998421",-13.0,2.0,15.0
"2022-01-29 11:56:07.928401",-12.0,2.0,14.0
"2022-01-29 11:56:11.838391",-12.0,2.0,14.0
"2022-01-29 11:56:15.678414",-12.0,2.0,14.0
"2022-01-29 11:56:19.518248",-12.0,2.0,14.0
"2022-01-29 11:56:23.358574",-12.0,2.0,14.0
"2022-01-29 11:56:27.198400",-12.0,2.0,14.0
"2022-01-29 11:56:31.038412",-13.0,2.0,15.0
"2022-01-29 11:56:34.878401",-12.0,2.0,14.0
"2022-01-29 11:56:38.717779",-12.0,2.0,14.0
"2022-01-29 11:56:42.558401",-12.0,2.0,14.0
"2022-01-29 11:56:46.398301",-11.0,2.0,13.0
"2022-01-29 11:56:50.238556",-11.0,2.0,13.0
"2022-01-29 11:56:54.117796",-10.0,2.0,12.0
"2022-01-29 11:56:57.998406",-10.0,2.0,12.0
"2022-01-29 11:57:01.838420",-10.0,2.0,12.0
"2022-01-29 11:57:05.678421",-10.0,2.0,12.0
"2022-01-29 11:57:09.517785",-10.0,2.0,12.0
"2022-01-29 11:57:13.358406",-10.0,2.0,12.0
"2022-01-29 11:57:17.198462",-11.0,2.0,13.0
"2022-01-29 11:57:21.038406",-11.0,2.0,13.0
"2022-01-29 11:57:24.878264",-11.0,2.0,13.0
"2022-01-29 11:57:28.718413",-11.0,2.0,13.0
"2022-01-29 11:57:32.558424",-11.0,2.0,13.0
"2022-01-29 11:57:36.478423",-11.0,2.0,13.0
"2022-01-29 11:57:40.318467",-11.0,2.0,13.0
"2022-01-29 11:57:44.157789",-11.0,2.0,13.0
"2022-01-29 11:57:47.998396",-11.0,3.0,14.0
"2022-01-29 11:57:51.838408",-11.0,3.0,14.0
"2022-01-29 11:57:55.678420",-12.0,2.0,14.0
"2022-01-29 11:57:59.518424",-12.0,3.0,15.0
"2022-01-29 11:58:03.358411",-12.0,2.0,14.0
"2022-01-29 11:58:07.198264",-12.0,3.0,15.0
"2022-01-29 11:58:11.038399",-13.0,3.0,16.0
"2022-01-29 11:58:14.918471",-13.0,2.0,15.0
"2022-01-29 11:58:18.798408",-13.0,2.0,15.0
"2022-01-29 11:58:22.637775",-13.0,2.0,15.0
"2022-01-29 11:58:26.478401",-13.0,2.0,15.0
"2022-01-29 11:58:30.318406",-13.0,2.0,15.0
"2022-01-29 11:58:34.158430",-13.0,2.0,15.0
"2022-01-29 11:58:37.997780",-14.0,2.0,16.0
"2022-01-29 11:58:41.838402",-13.0,2.0,15.0
"2022-01-29 11:58:45.678400",-14.0,2.0,16.0
"2022-01-29 11:58:49.518403",-14.0,2.0,16.0
"2022-01-29 11:58:53.358033",-14.0,2.0,16.0
"2022-01-29 11:58:57.198403",-14.0,2.0,16.0
"2022-01-29 11:59:01.038540",-14.0,2.0,16.0
"2022-01-29 11:59:04.878486",-14.0,2.0,16.0
"2022-01-29 11:59:08.718459",-14.0,2.0,16.0
"2022-01-29 11:59:12.558407",-14.0,2.0,16.0
"2022-01-29 11:59:16.398529",-14.0,2.0,16.0
"2022-01-29 11:59:20.238449",-14.0,2.0,16.0
"2022-01-29 11:59:24.088168",-15.0,2.0,17.0
"2022-01-29 11:59:27.998410",-15.0,2.0,17.0
"2022-01-29 11:59:31.838400",-15.0,3.0,18.0
"2022-01-29 11:59:35.678260",-15.0,2.0,17.0
"2022-01-29 11:59:39.518395",-15.0,2.0,17.0
"2022-01-29 11:59:43.358480",-15.0,3.0,18.0
"2022-01-29 11:59:47.198400",-15.0,3.0,18.0
"2022-01-29 11:59:51.037783",-15.0,3.0,18.0
"2022-01-29 11:59:54.958403",-16.0,3.0,19.0
"2022-01-29 11:59:58.798404",-16.0,3.0,19.0
"2022-01-29 12:00:02.638402",-16.0,3.0,19.0
"2022-01-29 12:00:06.478422",-16.0,3.0,19.0
"2022-01-29 12:00:10.318532",-16.0,3.0,19.0
"2022-01-29 12:00:14.158155",-16.0,3.0,19.0
"2022-01-29 12:00:17.998397",-16.0,3.0,19.0
"2022-01-29 12:00:21.847887",-16.0,3.0,19.0
"2022-01-29 12:00:25.758399",-15.0,3.0,18.0
"2022-01-29 12:00:29.598407",-15.0,3.0,18.0
"2022-01-29 12:00:33.438406",-14.0,3.0,17.0
"2022-01-29 12:00:37.357972",-15.0,3.0,18.0
"2022-01-29 12:00:41.198414",-15.0,3.0,18.0
"2022-01-29 12:00:45.038283",-14.0,3.0,17.0
"2022-01-29 12:00:48.878538",-14.0,3.0,17.0
"2022-01-29 12:00:52.718396",-14.0,3.0,17.0
"2022-01-29 12:00:56.558517",-13.0,3.0,16.0
"2022-01-29 12:01:00.398409",-13.0,3.0,16.0
"2022-01-29 12:01:04.238315",-13.0,3.0,16.0
"2022-01-29 12:01:08.078443",-12.0,3.0,15.0
"2022-01-29 12:01:11.918417",-12.0,3.0,15.0
"2022-01-29 12:01:15.838479",-13.0,3.0,16.0
"2022-01-29 12:01:19.677777",-13.0,3.0,16.0
"2022-01-29 12:01:23.518390",-13.0,3.0,16.0
"2022-01-29 12:01:27.438492",-13.0,3.0,16.0
"2022-01-29 12:01:31.278536",-13.0,3.0,16.0
"2022-01-29 12:01:35.117774",-13.0,3.0,16.0
"2022-01-29 12:01:38.968416",-13.0,3.0,16.0
"2022-01-29 12:01:42.878717",-14.0,3.0,17.0
"2022-01-29 12:01:46.718403",-15.0,3.0,18.0
"2022-01-29 12:01:50.557789",-16.0,3.0,19.0
"2022-01-29 12:01:54.478422",-16.0,3.0,19.0
"2022-01-29 12:01:58.318408",-16.0,3.0,19.0
"2022-01-29 12:02:02.158408",-16.0,3.0,19.0
"2022-01-29 12:02:06.007805",-17.0,3.0,20.0
"2022-01-29 12:02:09.918445",-17.0,3.0,20.0
"2022-01-29 12:02:13.758388",-18.0,3.0,21.0
"2022-01-29 12:02:17.598407",-18.0,3.0,21.0
"2022-01-29 12:02:21.518049",-18.0,3.0,21.0
"2022-01-29 12:02:25.358398",-18.0,3.0,21.0
"2022-01-29 12:02:29.198774",-18.0,3.0,21.0
"2022-01-29 12:02:33.038399",-18.0,3.0,21.0
"2022-01-29 12:02:36.878534",-18.0,3.0,21.0
"2022-01-29 12:02:40.718397",-17.0,3.0,20.0
"2022-01-29 12:02:44.558404",-18.0,3.0,21.0
"2022-01-29 12:02:48.398403",-18.0,3.0,21.0
"2022-01-29 12:02:52.238403",-18.0,3.0,21.0
"2022-01-29 12:02:56.158548",-18.0,3.0,21.0
"2022-01-29 12:02:59.998406",-18.0,3.0,21.0
"2022-01-29 12:03:03.838284",-18.0,3.0,21.0
"2022-01-29 12:03:07.678405",-19.0,3.0,22.0
"2022-01-29 12:03:11.518398",-19.0,3.0,22.0
"2022-01-29 12:03:15.358418",-19.0,3.0,22.0
"2022-01-29 12:03:19.237781",-19.0,3.0,22.0
"2022-01-29 12:03:23.118401",-19.0,3.0,22.0
"2022-01-29 12:03:26.958398",-19.0,3.0,22.0
"2022-01-29 12:03:30.798398",-19.0,3.0,22.0
"2022-01-29 12:03:34.638077",-19.0,3.0,22.0
"2022-01-29 12:03:38.478401",-19.0,3.0,22.0
"2022-01-29 12:03:42.318400",-19.0,3.0,22.0
"2022-01-29 12:03:46.237780",-19.0,3.0,22.0
"2022-01-29 12:03:50.077780",-19.0,3.0,22.0
"2022-01-29 12:03:53.918268",-19.0,3.0,22.0
"2022-01-29 12:03:57.838475",-19.0,3.0,22.0
"2022-01-29 12:04:01.678392",-19.0,3.0,22.0
"2022-01-29 12:04:05.518135",-19.0,3.0,22.0
"2022-01-29 12:04:09.358407",-19.0,3.0,22.0
"2022-01-29 12:04:13.198454",-19.0,3.0,22.0
"2022-01-29 12:04:17.038407",-19.0,3.0,22.0
"2022-01-29 12:04:20.878397",-19.0,3.0,22.0
"2022-01-29 12:04:24.718397",-19.0,3.0,22.0
"2022-01-29 12:04:28.558399",-19.0,3.0,22.0
"2022-01-29 12:04:32.398406",-18.0,3.0,21.0
"2022-01-29 12:04:36.238389",-19.0,3.0,22.0
"2022-01-29 12:04:40.078535",-18.0,3.0,21.0
"2022-01-29 12:04:43.918277",-19.0,3.0,22.0
"2022-01-29 12:04:47.757858",-19.0,3.0,22.0
"2022-01-29 12:04:51.598462",-19.0,3.0,22.0
"2022-01-29 12:04:55.438549",-19.0,3.0,22.0
"2022-01-29 12:04:59.278466",-19.0,3.0,22.0
"2022-01-29 12:05:03.117779",-19.0,3.0,22.0
"2022-01-29 12:05:06.958420",-19.0,3.0,22.0
"2022-01-29 12:05:10.798402",-19.0,3.0,22.0
"2022-01-29 12:05:14.658172",-19.0,3.0,22.0
"2022-01-29 12:05:18.557795",-19.0,3.0,22.0
"2022-01-29 12:05:22.398417",-18.0,3.0,21.0
"2022-01-29 12:05:26.239021",-18.0,3.0,21.0
"2022-01-29 12:05:30.158424",-18.0,3.0,21.0
"2022-01-29 12:05:33.997951",-18.0,3.0,21.0
"2022-01-29 12:05:37.838384",-18.0,3.0,21.0
"2022-01-29 12:05:41.678400",-18.0,3.0,21.0
"2022-01-29 12:05:45.598426",-18.0,3.0,21.0
"2022-01-29 12:05:49.438549",-18.0,3.0,21.0
"2022-01-29 12:05:53.278399",-18.0,3.0,21.0
"2022-01-29 12:05:57.198401",-18.0,3.0,21.0
"2022-01-29 12:06:01.038407",-18.0,3.0,21.0
"2022-01-29 12:06:04.878561",-18.0,4.0,22.0
"2022-01-29 12:06:08.718440",-17.0,4.0,21.0
"2022-01-29 12:06:12.558418",-17.0,4.0,21.0
"2022-01-29 12:06:16.398402",-18.0,4.0,22.0
"2022-01-29 12:06:20.238421",-17.0,4.0,21.0
"2022-01-29 12:06:24.078401",-17.0,4.0,21.0
"2022-01-29 12:06:27.918779",-17.0,4.0,21.0
"2022-01-29 12:06:31.757776",-17.0,4.0,21.0
"2022-01-29 12:06:35.678396",-17.0,4.0,21.0
"2022-01-29 12:06:39.518405",-17.0,4.0,21.0
"2022-01-29 12:06:43.358390",-17.0,4.0,21.0
"2022-01-29 12:06:47.197801",-17.0,4.0,21.0
"2022-01-29 12:06:51.038517",-17.0,4.0,21.0
"2022-01-29 12:06:54.878493",-17.0,4.0,21.0
"2022-01-29 12:06:58.718404",-17.0,4.0,21.0
"2022-01-29 12:07:02.557785",-17.0,4.0,21.0
"2022-01-29 12:07:06.398535",-17.0,4.0,21.0
"2022-01-29 12:07:10.239252",-16.0,4.0,20.0
"2022-01-29 12:07:14.078406",-16.0,4.0,20.0
"2022-01-29 12:07:17.918316",-16.0,4.0,20.0
"2022-01-29 12:07:21.758399",-16.0,4.0,20.0
"2022-01-29 12:07:25.598401",-16.0,4.0,20.0
"2022-01-29 12:07:29.438401",-16.0,4.0,20.0
"2022-01-29 12:07:33.278411",-16.0,4.0,20.0
"2022-01-29 12:07:37.118391",-16.0,4.0,20.0
"2022-01-29 12:07:40.958491",-16.0,4.0,20.0
"2022-01-29 12:07:44.798418",-16.0,4.0,20.0
"2022-01-29 12:07:48.638387",-16.0,4.0,20.0
"2022-01-29 12:07:52.478397",-16.0,4.0,20.0
"2022-01-29 12:07:56.318425",-16.0,4.0,20.0
"2022-01-29 12:08:00.157776",-16.0,4.0,20.0
"2022-01-29 12:08:03.998552",-16.0,4.0,20.0
"2022-01-29 12:08:07.838469",-16.0,4.0,20.0
"2022-01-29 12:08:11.678398",-16.0,4.0,20.0
"2022-01-29 12:08:15.597850",-16.0,4.0,20.0
"2022-01-29 12:08:19.448390",-16.0,4.0,20.0
"2022-01-29 12:08:23.358409",-16.0,4.0,20.0
"2022-01-29 12:08:27.278396",-17.0,4.0,21.0
"2022-01-29 12:08:31.117780",-17.0,4.0,21.0
"2022-01-29 12:08:34.968172",-17.0,4.0,21.0
"2022-01-29 12:08:38.878393",-17.0,4.0,21.0
"2022-01-29 12:08:42.718533",-17.0,4.0,21.0
"2022-01-29 12:08:46.557796",-17.0,4.0,21.0
"2022-01-29 12:08:50.398397",-17.0,4.0,21.0
"2022-01-29 12:08:54.278392",-17.0,4.0,21.0
"2022-01-29 12:08:58.158396",-17.0,4.0,21.0
"2022-01-29 12:09:01.998021",-17.0,4.0,21.0
"2022-01-29 12:09:05.918938",-17.0,4.0,21.0
"2022-01-29 12:09:09.758410",-17.0,4.0,21.0
"2022-01-29 12:09:13.598392",-17.0,4.0,21.0
"2022-01-29 12:09:17.438404",-17.0,4.0,21.0
"2022-01-29 12:09:21.278398",-18.0,4.0,22.0
"2022-01-29 12:09:25.128559",-17.0,4.0,21.0
"2022-01-29 12:09:29.038407",-17.0,4.0,21.0
"2022-01-29 12:09:32.878556",-17.0,4.0,21.0
"2022-01-29 12:09:36.718410",-17.0,4.0,21.0
"2022-01-29 12:09:40.558545",-18.0,4.0,22.0
"2022-01-29 12:09:44.398417",-18.0,4.0,22.0
"2022-01-29 12:09:48.238453",-18.0,4.0,22.0
"2022-01-29 12:09:52.078404",-18.0,4.0,22.0
"2022-01-29 12:09:55.918482",-18.0,4.0,22.0
"2022-01-29 12:09:59.757774",-18.0,4.0,22.0
"2022-01-29 12:10:03.598398",-17.0,4.0,21.0
"2022-01-29 12:10:07.438386",-17.0,4.0,21.0
"2022-01-29 12:10:11.278391",-17.0,4.0,21.0
"2022-01-29 12:10:15.117781",-17.0,4.0,21.0
"2022-01-29 12:10:18.958399",-17.0,4.0,21.0
"2022-01-29 12:10:22.798395",-17.0,4.0,21.0
"2022-01-29 12:10:26.638393",-17.0,4.0,21.0
"2022-01-29 12:10:30.478584",-17.0,4.0,21.0
"2022-01-29 12:10:34.318414",-16.0,4.0,20.0
"2022-01-29 12:10:38.158409",-16.0,4.0,20.0
"2022-01-29 12:10:41.998393",-16.0,4.0,20.0
"2022-01-29 12:10:45.838395",-16.0,4.0,20.0
"2022-01-29 12:10:49.678406",-16.0,4.0,20.0
"2022-01-29 12:10:53.518536",-16.0,4.0,20.0
"2022-01-29 12:10:57.438406",-16.0,4.0,20.0
"2022-01-29 12:11:01.278406",-16.0,4.0,20.0
"2022-01-29 12:11:05.118400",-16.0,4.0,20.0
"2022-01-29 12:11:08.958415",-16.0,4.0,20.0
"2022-01-29 12:11:12.798260",-16.0,4.0,20.0
"2022-01-29 12:11:16.718401",-16.0,4.0,20.0
"2022-01-29 12:11:20.558477",-16.0,4.0,20.0
"2022-01-29 12:11:24.398409",-16.0,4.0,20.0
"2022-01-29 12:11:28.237773",-16.0,4.0,20.0
"2022-01-29 12:11:32.078525",-15.0,4.0,19.0
"2022-01-29 12:11:35.958626",-16.0,4.0,20.0
"2022-01-29 12:11:39.838552",-16.0,4.0,20.0
"2022-01-29 12:11:43.677775",-16.0,4.0,20.0
"2022-01-29 12:11:47.518461",-16.0,4.0,20.0
"2022-01-29 12:11:51.358271",-16.0,4.0,20.0
"2022-01-29 12:11:55.198407",-16.0,4.0,20.0
"2022-01-29 12:11:59.037792",-17.0,4.0,21.0
"2022-01-29 12:12:02.878700",-17.0,4.0,21.0
"2022-01-29 12:12:06.718398",-17.0,4.0,21.0
"2022-01-29 12:12:10.558400",-17.0,4.0,21.0
"2022-01-29 12:12:14.397966",-17.0,4.0,21.0
"2022-01-29 12:12:18.238417",-17.0,4.0,21.0
"2022-01-29 12:12:22.078278",-17.0,4.0,21.0
"2022-01-29 12:12:25.918411",-17.0,4.0,21.0
"2022-01-29 12:12:29.758400",-17.0,4.0,21.0
"2022-01-29 12:12:33.598394",-17.0,4.0,21.0
"2022-01-29 12:12:37.438565",-17.0,4.0,21.0
"2022-01-29 12:12:41.278269",-17.0,4.0,21.0
"2022-01-29 12:12:45.118463",-17.0,4.0,21.0
"2022-01-29 12:12:48.958403",-17.0,4.0,21.0
"2022-01-29 12:12:52.798424",-17.0,4.0,21.0
"2022-01-29 12:12:56.637820",-17.0,4.0,21.0
"2022-01-29 12:13:00.478475",-17.0,4.0,21.0
"2022-01-29 12:13:04.318403",-17.0,4.0,21.0
"2022-01-29 12:13:08.239140",-17.0,4.0,21.0
"2022-01-29 12:13:12.077780",-17.0,4.0,21.0
"2022-01-29 12:13:15.918403",-18.0,4.0,22.0
"2022-01-29 12:13:19.758403",-18.0,4.0,22.0
"2022-01-29 12:13:23.598260",-18.0,4.0,22.0
"2022-01-29 12:13:27.437793",-18.0,4.0,22.0
"2022-01-29 12:13:31.278399",-19.0,4.0,23.0
"2022-01-29 12:13:35.118394",-19.0,4.0,23.0
"2022-01-29 12:13:38.958397",-19.0,4.0,23.0
"2022-01-29 12:13:42.807936",-19.0,4.0,23.0
"2022-01-29 12:13:46.718412",-19.0,4.0,23.0
"2022-01-29 12:13:50.558401",-19.0,4.0,23.0
"2022-01-29 12:13:54.398401",-19.0,4.0,23.0
"2022-01-29 12:13:58.238620",-19.0,4.0,23.0
"2022-01-29 12:14:02.078395",-19.0,4.0,23.0
"2022-01-29 12:14:05.918475",-20.0,4.0,24.0
"2022-01-29 12:14:09.758413",-19.0,4.0,23.0
"2022-01-29 12:14:13.598400",-19.0,4.0,23.0
"2022-01-29 12:14:17.438414",-19.0,4.0,23.0
"2022-01-29 12:14:21.358539",-19.0,4.0,23.0
"2022-01-29 12:14:25.198400",-19.0,4.0,23.0
"2022-01-29 12:14:29.038406",-20.0,4.0,24.0
"2022-01-29 12:14:32.958429",-20.0,4.0,24.0
"2022-01-29 12:14:36.798407",-20.0,4.0,24.0
"2022-01-29 12:14:40.637780",-20.0,4.0,24.0
"2022-01-29 12:14:44.478406",-20.0,4.0,24.0
"2022-01-29 12:14:48.318412",-20.0,4.0,24.0
"2022-01-29 12:14:52.158405",-20.0,4.0,24.0
"2022-01-29 12:14:55.997817",-20.0,4.0,24.0
"2022-01-29 12:14:59.838393",-20.0,4.0,24.0
"2022-01-29 12:15:03.678392",-20.0,4.0,24.0
"2022-01-29 12:15:07.518393",-20.0,4.0,24.0
"2022-01-29 12:15:11.357832",-21.0,4.0,25.0
"2022-01-29 12:15:15.198405",-21.0,4.0,25.0
"2022-01-29 12:15:19.037864",-21.0,4.0,25.0
"2022-01-29 12:15:22.878780",-21.0,4.0,25.0
"2022-01-29 12:15:26.797995",-21.0,4.0,25.0
"2022-01-29 12:15:30.638402",-21.0,4.0,25.0
"2022-01-29 12:15:34.478403",-21.0,4.0,25.0
"2022-01-29 12:15:38.318406",-22.0,4.0,26.0
"2022-01-29 12:15:42.158396",-22.0,4.0,26.0
"2022-01-29 12:15:46.078540",-22.0,4.0,26.0
"2022-01-29 12:15:49.918416",-22.0,4.0,26.0
"2022-01-29 12:15:53.758393",-22.0,4.0,26.0
"2022-01-29 12:15:57.678406",-23.0,4.0,27.0
"2022-01-29 12:16:01.518389",-23.0,4.0,27.0
"2022-01-29 12:16:05.358396",-23.0,4.0,27.0
"2022-01-29 12:16:09.278307",-23.0,4.0,27.0
"2022-01-29 12:16:13.118418",-23.0,4.0,27.0
"2022-01-29 12:16:16.958413",-23.0,4.0,27.0
"2022-01-29 12:16:20.838552",-23.0,4.0,27.0
"2022-01-29 12:16:24.718280",-23.0,4.0,27.0
"2022-01-29 12:16:28.558397",-23.0,4.0,27.0
"2022-01-29 12:16:32.398418",-23.0,4.0,27.0
"2022-01-29 12:16:36.238497",-23.0,4.0,27.0
"2022-01-29 12:16:40.077777",-23.0,4.0,27.0
"2022-01-29 12:16:43.918573",-23.0,4.0,27.0
"2022-01-29 12:16:47.758389",-23.0,4.0,27.0
"2022-01-29 12:16:51.598407",-23.0,4.0,27.0
"2022-01-29 12:16:55.437837",-23.0,4.0,27.0
"2022-01-29 12:16:59.278529",-23.0,4.0,27.0
"2022-01-29 12:17:03.118401",-23.0,4.0,27.0
"2022-01-29 12:17:06.958420",-23.0,4.0,27.0
"2022-01-29 12:17:10.798193",-23.0,4.0,27.0
"2022-01-29 12:17:14.638407",-23.0,4.0,27.0
"2022-01-29 12:17:18.478763",-23.0,4.0,27.0
"2022-01-29 12:17:22.318490",-23.0,4.0,27.0
"2022-01-29 12:17:26.158405",-23.0,4.0,27.0
"2022-01-29 12:17:29.998398",-23.0,4.0,27.0
"2022-01-29 12:17:33.838421",-23.0,4.0,27.0
"2022-01-29 12:17:37.678403",-23.0,4.0,27.0
"2022-01-29 12:17:41.518407",-23.0,4.0,27.0
"2022-01-29 12:17:45.438403",-23.0,4.0,27.0
"2022-01-29 12:17:49.277792",-23.0,4.0,27.0
"2022-01-29 12:17:53.118220",-23.0,4.0,27.0
"2022-01-29 12:17:57.038982",-23.0,4.0,27.0
"2022-01-29 12:18:00.878542",-23.0,4.0,27.0
"2022-01-29 12:18:04.718401",-23.0,4.0,27.0
"2022-01-29 12:18:08.557777",-22.0,4.0,26.0
"2022-01-29 12:18:12.478394",-22.0,4.0,26.0
"2022-01-29 12:18:16.318470",-22.0,4.0,26.0
"2022-01-29 12:18:20.158396",-23.0,4.0,27.0
"2022-01-29 12:18:23.997809",-23.0,4.0,27.0
"2022-01-29 12:18:27.838404",-23.0,4.0,27.0
"2022-01-29 12:18:31.678398",-23.0,4.0,27.0
"2022-01-29 12:18:35.518398",-22.0,3.0,25.0
"2022-01-29 12:18:39.358104",-23.0,3.0,26.0
"2022-01-29 12:18:43.198502",-23.0,3.0,26.0
"2022-01-29 12:18:47.038411",-22.0,3.0,25.0
"2022-01-29 12:18:50.878425",-22.0,3.0,25.0
"2022-01-29 12:18:54.718567",-22.0,3.0,25.0
"2022-01-29 12:18:58.558414",-22.0,3.0,25.0
"2022-01-29 12:19:02.398395",-22.0,3.0,25.0
"2022-01-29 12:19:06.248290",-22.0,3.0,25.0
"2022-01-29 12:19:10.158538",-22.0,3.0,25.0
"2022-01-29 12:19:13.998238",-22.0,3.0,25.0
"2022-01-29 12:19:17.838404",-22.0,3.0,25.0
"2022-01-29 12:19:21.678491",-22.0,3.0,25.0
"2022-01-29 12:19:25.518398",-22.0,3.0,25.0
"2022-01-29 12:19:29.358410",-22.0,3.0,25.0
"2022-01-29 12:19:33.198409",-22.0,3.0,25.0
"2022-01-29 12:19:37.038549",-22.0,3.0,25.0
"2022-01-29 12:19:40.878485",-22.0,3.0,25.0
"2022-01-29 12:19:44.798528",-22.0,4.0,26.0
"2022-01-29 12:19:48.638407",-22.0,4.0,26.0
"2022-01-29 12:19:52.477786",-22.0,4.0,26.0
"2022-01-29 12:19:56.338539",-20.0,4.0,24.0
"2022-01-29 12:20:00.238402",-15.0,4.0,19.0
"2022-01-29 12:20:04.078413",-17.0,4.0,21.0
"2022-01-29 12:20:07.917835",-19.0,4.0,23.0
"2022-01-29 12:20:11.758407",-22.0,4.0,26.0
"2022-01-29 12:20:15.598398",-22.0,3.0,25.0
"2022-01-29 12:20:19.438398",-22.0,3.0,25.0
"2022-01-29 12:20:23.278326",-22.0,3.0,25.0
"2022-01-29 12:20:27.118404",-22.0,3.0,25.0
"2022-01-29 12:20:30.958420",-22.0,3.0,25.0
"2022-01-29 12:20:34.798536",-22.0,3.0,25.0
"2022-01-29 12:20:38.638628",-22.0,3.0,25.0
"2022-01-29 12:20:42.478402",-22.0,4.0,26.0
"2022-01-29 12:20:46.318425",-22.0,4.0,26.0
"2022-01-29 12:20:50.158364",-22.0,4.0,26.0
"2022-01-29 12:20:53.998460",-22.0,4.0,26.0
"2022-01-29 12:20:57.838406",-22.0,4.0,26.0
"2022-01-29 12:21:01.678401",-22.0,4.0,26.0
"2022-01-29 12:21:05.517785",-22.0,4.0,26.0
"2022-01-29 12:21:09.358411",-22.0,4.0,26.0
"2022-01-29 12:21:13.198400",-23.0,4.0,27.0
"2022-01-29 12:21:17.038415",-22.0,4.0,26.0
"2022-01-29 12:21:20.877816",-22.0,4.0,26.0
"2022-01-29 12:21:24.718397",-22.0,4.0,26.0
"2022-01-29 12:21:28.558422",-22.0,4.0,26.0
"2022-01-29 12:21:32.398426",-22.0,4.0,26.0
"2022-01-29 12:21:36.278411",-22.0,4.0,26.0
"2022-01-29 12:21:40.158411",-22.0,4.0,26.0
"2022-01-29 12:21:43.998570",-22.0,4.0,26.0
"2022-01-29 12:21:47.838400",-22.0,4.0,26.0
"2022-01-29 12:21:51.678409",-22.0,4.0,26.0
"2022-01-29 12:21:55.598563",-22.0,4.0,26.0
"2022-01-29 12:21:59.438424",-20.0,4.0,24.0
"2022-01-29 12:22:03.278407",-20.0,4.0,24.0
"2022-01-29 12:22:07.198406",-20.0,4.0,24.0
"2022-01-29 12:22:11.038410",-21.0,4.0,25.0
"2022-01-29 12:22:14.878473",-22.0,4.0,26.0
"2022-01-29 12:22:18.717805",-22.0,4.0,26.0
"2022-01-29 12:22:22.558407",-22.0,4.0,26.0
"2022-01-29 12:22:26.398460",-21.0,4.0,25.0
"2022-01-29 12:22:30.238400",-21.0,4.0,25.0
"2022-01-29 12:22:34.077781",-22.0,4.0,26.0
"2022-01-29 12:22:37.918406",-22.0,4.0,26.0
"2022-01-29 12:22:41.758411",-22.0,4.0,26.0
"2022-01-29 12:22:45.598399",-22.0,4.0,26.0
"2022-01-29 12:22:49.437790",-22.0,4.0,26.0
"2022-01-29 12:22:53.278459",-21.0,4.0,25.0
"2022-01-29 12:22:57.118482",-21.0,4.0,25.0
"2022-01-29 12:23:00.998486",-21.0,4.0,25.0
"2022-01-29 12:23:04.878133",-21.0,4.0,25.0
"2022-01-29 12:23:08.718406",-21.0,4.0,25.0
"2022-01-29 12:23:12.558401",-21.0,4.0,25.0
"2022-01-29 12:23:16.398423",-21.0,4.0,25.0
"2022-01-29 12:23:20.238498",-22.0,4.0,26.0
"2022-01-29 12:23:24.078411",-22.0,4.0,26.0
"2022-01-29 12:23:27.918407",-22.0,4.0,26.0
"2022-01-29 12:23:31.758417",-22.0,4.0,26.0
"2022-01-29 12:23:35.598425",-22.0,4.0,26.0
"2022-01-29 12:23:39.438403",-22.0,4.0,26.0
"2022-01-29 12:23:43.278494",-22.0,4.0,26.0
"2022-01-29 12:23:47.117786",-22.0,4.0,26.0
"2022-01-29 12:23:50.958396",-22.0,3.0,25.0
"2022-01-29 12:23:54.798402",-21.0,3.0,24.0
"2022-01-29 12:23:58.638492",-21.0,3.0,24.0
"2022-01-29 12:24:02.477780",-21.0,4.0,25.0
"2022-01-29 12:24:06.318399",-21.0,3.0,24.0
"2022-01-29 12:24:10.158420",-21.0,3.0,24.0
"2022-01-29 12:24:13.998406",-20.0,3.0,23.0
"2022-01-29 12:24:17.837834",-20.0,3.0,23.0
"2022-01-29 12:24:21.678419",-20.0,3.0,23.0
"2022-01-29 12:24:25.518426",-20.0,3.0,23.0
"2022-01-29 12:24:29.358408",-20.0,3.0,23.0
"2022-01-29 12:24:33.198382",-20.0,4.0,24.0
"2022-01-29 12:24:37.038263",-20.0,4.0,24.0
"2022-01-29 12:24:40.878683",-20.0,4.0,24.0
"2022-01-29 12:24:44.718406",-20.0,4.0,24.0
"2022-01-29 12:24:48.568537",-20.0,4.0,24.0
"2022-01-29 12:24:52.478493",-19.0,4.0,23.0
"2022-01-29 12:24:56.318470",-19.0,4.0,23.0
"2022-01-29 12:25:00.158417",-18.0,4.0,22.0
"2022-01-29 12:25:03.998569",-17.0,4.0,21.0
"2022-01-29 12:25:07.838651",-16.0,4.0,20.0
"2022-01-29 12:25:11.678405",-15.0,4.0,19.0
"2022-01-29 12:25:15.517783",-15.0,4.0,19.0
"2022-01-29 12:25:19.358399",-14.0,4.0,18.0
"2022-01-29 12:25:23.278415",-13.0,4.0,17.0
"2022-01-29 12:25:27.118395",-13.0,4.0,17.0
"2022-01-29 12:25:30.958090",-12.0,4.0,16.0
"2022-01-29 12:25:34.798400",-12.0,4.0,16.0
"2022-01-29 12:25:38.718414",-13.0,4.0,17.0
